,0GtC,,,1280GtC,,,2560GtC,,,3840GtC,,,5120GtC,,
Year (AD),SAT (°C),Emissions (GtC/yr),pCO2 (ppm),SAT (°C),Emissions (GtC/yr),pCO2 (ppm),SAT (°C),Emissions (GtC/yr),pCO2 (ppm),SAT (°C),Emissions (GtC/yr),pCO2 (ppm),SAT (°C),Emissions (GtC/yr),pCO2 (ppm)
5728.5,14.182,0.000,323.084,16.551,0.000,495.226,18.605,0.000,751.870,20.282,0.000,1091.465,21.647,0.000,1506.434
5729.5,14.182,0.000,323.042,16.554,0.000,495.166,18.607,0.000,751.766,20.283,0.000,1091.329,21.651,0.000,1506.280
5730.5,14.191,0.000,323.047,16.561,0.000,495.158,18.618,0.000,751.738,20.293,0.000,1091.257,21.658,0.000,1506.205
5731.5,14.205,0.000,323.094,16.570,0.000,495.212,18.629,0.000,751.791,20.307,0.000,1091.296,21.667,0.000,1506.212
5732.5,14.207,0.000,323.172,16.578,0.000,495.305,18.633,0.000,751.894,20.312,0.000,1091.412,21.673,0.000,1506.277
5733.5,14.215,0.000,323.251,16.583,0.000,495.405,18.635,0.000,751.993,20.312,0.000,1091.522,21.678,0.000,1506.367
5734.5,14.211,0.000,323.320,16.578,0.000,495.485,18.638,0.000,752.077,20.308,0.000,1091.596,21.676,0.000,1506.445
5735.5,14.207,0.000,323.339,16.574,0.000,495.508,18.634,0.000,752.116,20.305,0.000,1091.592,21.672,0.000,1506.456
5736.5,14.196,0.000,323.329,16.570,0.000,495.494,18.626,0.000,752.106,20.305,0.000,1091.553,21.665,0.000,1506.399
5737.5,14.194,0.000,323.295,16.566,0.000,495.455,18.619,0.000,752.044,20.300,0.000,1091.489,21.661,0.000,1506.288
5738.5,14.186,0.000,323.245,16.560,0.000,495.400,18.619,0.000,751.959,20.291,0.000,1091.388,21.657,0.000,1506.146
5739.5,14.183,0.000,323.184,16.554,0.000,495.318,18.616,0.000,751.875,20.283,0.000,1091.239,21.653,0.000,1505.987
5740.5,14.183,0.000,323.123,16.550,0.000,495.221,18.610,0.000,751.771,20.282,0.000,1091.069,21.648,0.000,1505.805
5741.5,14.188,0.000,323.077,16.550,0.000,495.125,18.607,0.000,751.654,20.286,0.000,1090.924,21.647,0.000,1505.616
5742.5,14.190,0.000,323.060,16.555,0.000,495.069,18.614,0.000,751.579,20.288,0.000,1090.828,21.651,0.000,1505.470
5743.5,14.201,0.000,323.081,16.559,0.000,495.073,18.623,0.000,751.586,20.291,0.000,1090.787,21.657,0.000,1505.397
5744.5,14.210,0.000,323.148,16.569,0.000,495.122,18.629,0.000,751.653,20.297,0.000,1090.805,21.666,0.000,1505.409
5745.5,14.218,0.000,323.244,16.576,0.000,495.211,18.632,0.000,751.756,20.306,0.000,1090.875,21.671,0.000,1505.472
5746.5,14.225,0.000,323.340,16.581,0.000,495.305,18.638,0.000,751.855,20.316,0.000,1090.992,21.675,0.000,1505.556
5747.5,14.224,0.000,323.425,16.579,0.000,495.394,18.638,0.000,751.953,20.312,0.000,1091.102,21.672,0.000,1505.623
5748.5,14.212,0.000,323.456,16.573,0.000,495.425,18.630,0.000,751.987,20.303,0.000,1091.110,21.667,0.000,1505.614
5749.5,14.210,0.000,323.451,16.567,0.000,495.416,18.620,0.000,751.956,20.294,0.000,1091.039,21.661,0.000,1505.539
5750.5,14.202,0.000,323.418,16.564,0.000,495.373,18.615,0.000,751.868,20.292,0.000,1090.929,21.656,0.000,1505.411
5751.5,14.200,0.000,323.372,16.560,0.000,495.317,18.613,0.000,751.764,20.293,0.000,1090.826,21.651,0.000,1505.258
5752.5,14.190,0.000,323.316,16.555,0.000,495.241,18.608,0.000,751.649,20.287,0.000,1090.716,21.646,0.000,1505.074
5753.5,14.188,0.000,323.250,16.549,0.000,495.156,18.602,0.000,751.516,20.279,0.000,1090.570,21.642,0.000,1504.876
5754.5,14.184,0.000,323.182,16.548,0.000,495.067,18.597,0.000,751.368,20.275,0.000,1090.386,21.641,0.000,1504.676
5755.5,14.184,0.000,323.137,16.552,0.000,495.013,18.604,0.000,751.258,20.282,0.000,1090.243,21.645,0.000,1504.520
5756.5,14.193,0.000,323.134,16.559,0.000,495.014,18.613,0.000,751.232,20.293,0.000,1090.211,21.652,0.000,1504.435
5757.5,14.200,0.000,323.171,16.568,0.000,495.070,18.619,0.000,751.274,20.301,0.000,1090.268,21.659,0.000,1504.437
5758.5,14.210,0.000,323.241,16.574,0.000,495.160,18.622,0.000,751.344,20.304,0.000,1090.366,21.665,0.000,1504.492
5759.5,14.213,0.000,323.312,16.580,0.000,495.260,18.630,0.000,751.424,20.305,0.000,1090.451,21.670,0.000,1504.574
5760.5,14.213,0.000,323.376,16.578,0.000,495.350,18.630,0.000,751.510,20.305,0.000,1090.506,21.668,0.000,1504.642
5761.5,14.204,0.000,323.396,16.575,0.000,495.387,18.623,0.000,751.538,20.306,0.000,1090.522,21.662,0.000,1504.637
5762.5,14.200,0.000,323.384,16.570,0.000,495.379,18.615,0.000,751.499,20.299,0.000,1090.508,21.656,0.000,1504.558
5763.5,14.193,0.000,323.344,16.566,0.000,495.338,18.613,0.000,751.420,20.290,0.000,1090.430,21.651,0.000,1504.435
5764.5,14.195,0.000,323.301,16.560,0.000,495.277,18.612,0.000,751.334,20.282,0.000,1090.302,21.646,0.000,1504.285
5765.5,14.190,0.000,323.250,16.554,0.000,495.202,18.606,0.000,751.241,20.281,0.000,1090.146,21.642,0.000,1504.111
5766.5,14.185,0.000,323.195,16.550,0.000,495.117,18.599,0.000,751.127,20.282,0.000,1090.001,21.639,0.000,1503.921
5767.5,14.184,0.000,323.136,16.548,0.000,495.028,18.600,0.000,751.002,20.280,0.000,1089.872,21.636,0.000,1503.720
5768.5,14.189,0.000,323.110,16.553,0.000,494.975,18.606,0.000,750.924,20.280,0.000,1089.770,21.640,0.000,1503.554
5769.5,14.198,0.000,323.126,16.559,0.000,494.979,18.613,0.000,750.920,20.285,0.000,1089.716,21.646,0.000,1503.471
5770.5,14.209,0.000,323.185,16.569,0.000,495.035,18.620,0.000,750.973,20.296,0.000,1089.740,21.655,0.000,1503.470
5771.5,14.221,0.000,323.274,16.575,0.000,495.127,18.628,0.000,751.073,20.307,0.000,1089.841,21.659,0.000,1503.525
5772.5,14.225,0.000,323.366,16.579,0.000,495.227,18.633,0.000,751.186,20.311,0.000,1089.968,21.663,0.000,1503.595
5773.5,14.222,0.000,323.445,16.576,0.000,495.321,18.629,0.000,751.290,20.305,0.000,1090.059,21.660,0.000,1503.649
5774.5,14.217,0.000,323.474,16.572,0.000,495.354,18.622,0.000,751.319,20.297,0.000,1090.060,21.655,0.000,1503.627
5775.5,14.217,0.000,323.473,16.565,0.000,495.338,18.618,0.000,751.290,20.294,0.000,1090.005,21.649,0.000,1503.547
5776.5,14.208,0.000,323.454,16.562,0.000,495.285,18.615,0.000,751.232,20.294,0.000,1089.933,21.644,0.000,1503.426
5777.5,14.205,0.000,323.417,16.557,0.000,495.219,18.609,0.000,751.160,20.288,0.000,1089.846,21.639,0.000,1503.276
5778.5,14.204,0.000,323.367,16.551,0.000,495.139,18.602,0.000,751.053,20.280,0.000,1089.716,21.636,0.000,1503.099
5779.5,14.203,0.000,323.316,16.548,0.000,495.055,18.599,0.000,750.926,20.273,0.000,1089.544,21.632,0.000,1502.913
5780.5,14.198,0.000,323.266,16.547,0.000,494.966,18.600,0.000,750.811,20.275,0.000,1089.373,21.631,0.000,1502.717
5781.5,14.204,0.000,323.242,16.548,0.000,494.908,18.603,0.000,750.736,20.284,0.000,1089.277,21.635,0.000,1502.574
5782.5,14.210,0.000,323.260,16.555,0.000,494.902,18.608,0.000,750.714,20.290,0.000,1089.269,21.642,0.000,1502.510
5783.5,14.232,0.000,323.321,16.565,0.000,494.952,18.615,0.000,750.751,20.294,0.000,1089.309,21.651,0.000,1502.525
5784.5,14.245,0.000,323.420,16.571,0.000,495.048,18.624,0.000,750.840,20.297,0.000,1089.372,21.656,0.000,1502.598
5785.5,14.270,0.000,323.536,16.575,0.000,495.152,18.630,0.000,750.952,20.305,0.000,1089.446,21.662,0.000,1502.690
5786.5,14.281,0.000,323.658,16.573,0.000,495.238,18.625,0.000,751.047,20.308,0.000,1089.544,21.660,0.000,1502.778
5787.5,14.286,0.000,323.752,16.568,0.000,495.259,18.617,0.000,751.058,20.302,0.000,1089.591,21.655,0.000,1502.795
5788.5,14.290,0.000,323.824,16.565,0.000,495.234,18.614,0.000,751.019,20.292,0.000,1089.564,21.649,0.000,1502.754
5789.5,14.290,0.000,323.876,16.562,0.000,495.188,18.610,0.000,750.957,20.284,0.000,1089.463,21.644,0.000,1502.660
5790.5,14.287,0.000,323.910,16.558,0.000,495.129,18.603,0.000,750.871,20.282,0.000,1089.326,21.639,0.000,1502.528
5791.5,14.275,0.000,323.929,16.552,0.000,495.059,18.595,0.000,750.750,20.283,0.000,1089.199,21.636,0.000,1502.374
5792.5,14.262,0.000,323.931,16.545,0.000,494.974,18.594,0.000,750.612,20.278,0.000,1089.076,21.632,0.000,1502.198
5793.5,14.254,0.000,323.926,16.545,0.000,494.886,18.595,0.000,750.490,20.272,0.000,1088.933,21.631,0.000,1502.024
5794.5,14.254,0.000,323.935,16.548,0.000,494.825,18.597,0.000,750.407,20.273,0.000,1088.800,21.634,0.000,1501.888
5795.5,14.259,0.000,323.970,16.556,0.000,494.821,18.602,0.000,750.377,20.283,0.000,1088.739,21.642,0.000,1501.830
5796.5,14.269,0.000,324.033,16.566,0.000,494.880,18.615,0.000,750.418,20.297,0.000,1088.780,21.650,0.000,1501.856
5797.5,14.269,0.000,324.110,16.573,0.000,494.978,18.622,0.000,750.526,20.302,0.000,1088.893,21.657,0.000,1501.936
5798.5,14.272,0.000,324.184,16.578,0.000,495.081,18.625,0.000,750.642,20.303,0.000,1089.011,21.661,0.000,1502.040
5799.5,14.266,0.000,324.236,16.574,0.000,495.169,18.621,0.000,750.731,20.298,0.000,1089.086,21.659,0.000,1502.133
5800.5,14.254,0.000,324.238,16.569,0.000,495.191,18.619,0.000,750.757,20.296,0.000,1089.088,21.654,0.000,1502.159
5801.5,14.245,0.000,324.199,16.564,0.000,495.172,18.615,0.000,750.751,20.295,0.000,1089.062,21.649,0.000,1502.121
5802.5,14.235,0.000,324.132,16.560,0.000,495.122,18.608,0.000,750.703,20.288,0.000,1088.994,21.644,0.000,1502.030
5803.5,14.231,0.000,324.051,16.556,0.000,495.063,18.602,0.000,750.623,20.280,0.000,1088.879,21.639,0.000,1501.900
5804.5,14.223,0.000,323.960,16.552,0.000,494.992,18.601,0.000,750.522,20.272,0.000,1088.725,21.635,0.000,1501.743
5805.5,14.220,0.000,323.875,16.547,0.000,494.909,18.600,0.000,750.427,20.271,0.000,1088.557,21.631,0.000,1501.572
5806.5,14.218,0.000,323.791,16.545,0.000,494.814,18.597,0.000,750.329,20.276,0.000,1088.412,21.629,0.000,1501.392
5807.5,14.218,0.000,323.735,16.549,0.000,494.754,18.600,0.000,750.262,20.278,0.000,1088.322,21.633,0.000,1501.256
5808.5,14.226,0.000,323.722,16.558,0.000,494.757,18.611,0.000,750.262,20.281,0.000,1088.280,21.640,0.000,1501.192
5809.5,14.235,0.000,323.753,16.568,0.000,494.825,18.622,0.000,750.349,20.287,0.000,1088.291,21.649,0.000,1501.208
5810.5,14.240,0.000,323.808,16.573,0.000,494.926,18.626,0.000,750.477,20.296,0.000,1088.363,21.655,0.000,1501.288
5811.5,14.239,0.000,323.863,16.577,0.000,495.027,18.628,0.000,750.595,20.305,0.000,1088.480,21.659,0.000,1501.391
5812.5,14.238,0.000,323.909,16.575,0.000,495.105,18.629,0.000,750.698,20.302,0.000,1088.603,21.657,0.000,1501.478
5813.5,14.229,0.000,323.914,16.571,0.000,495.130,18.626,0.000,750.748,20.293,0.000,1088.625,21.652,0.000,1501.489
5814.5,14.230,0.000,323.886,16.563,0.000,495.118,18.619,0.000,750.749,20.285,0.000,1088.561,21.647,0.000,1501.442
5815.5,14.224,0.000,323.841,16.559,0.000,495.075,18.610,0.000,750.695,20.283,0.000,1088.455,21.642,0.000,1501.348
5816.5,14.220,0.000,323.786,16.553,0.000,495.013,18.608,0.000,750.615,20.283,0.000,1088.354,21.638,0.000,1501.216
5817.5,14.215,0.000,323.727,16.549,0.000,494.929,18.606,0.000,750.526,20.278,0.000,1088.249,21.634,0.000,1501.062
5818.5,14.208,0.000,323.664,16.546,0.000,494.836,18.601,0.000,750.423,20.270,0.000,1088.109,21.630,0.000,1500.893
5819.5,14.212,0.000,323.602,16.544,0.000,494.746,18.597,0.000,750.306,20.266,0.000,1087.934,21.629,0.000,1500.713
5820.5,14.215,0.000,323.573,16.548,0.000,494.689,18.603,0.000,750.226,20.273,0.000,1087.800,21.633,0.000,1500.578
5821.5,14.225,0.000,323.590,16.556,0.000,494.694,18.610,0.000,750.218,20.285,0.000,1087.771,21.639,0.000,1500.521
5822.5,14.232,0.000,323.649,16.565,0.000,494.753,18.616,0.000,750.271,20.292,0.000,1087.837,21.648,0.000,1500.538
5823.5,14.240,0.000,323.734,16.568,0.000,494.849,18.620,0.000,750.354,20.293,0.000,1087.942,21.654,0.000,1500.620
5824.5,14.241,0.000,323.821,16.573,0.000,494.941,18.626,0.000,750.443,20.295,0.000,1088.029,21.659,0.000,1500.723
5825.5,14.241,0.000,323.896,16.572,0.000,495.020,18.624,0.000,750.525,20.297,0.000,1088.099,21.656,0.000,1500.809
5826.5,14.233,0.000,323.921,16.568,0.000,495.049,18.615,0.000,750.536,20.297,0.000,1088.122,21.652,0.000,1500.820
5827.5,14.229,0.000,323.912,16.563,0.000,495.039,18.608,0.000,750.493,20.289,0.000,1088.100,21.646,0.000,1500.769
5828.5,14.225,0.000,323.878,16.559,0.000,494.996,18.605,0.000,750.411,20.280,0.000,1088.018,21.641,0.000,1500.669
5829.5,14.218,0.000,323.829,16.552,0.000,494.933,18.601,0.000,750.319,20.272,0.000,1087.886,21.637,0.000,1500.540
5830.5,14.215,0.000,323.770,16.549,0.000,494.847,18.595,0.000,750.194,20.270,0.000,1087.721,21.633,0.000,1500.386
5831.5,14.209,0.000,323.700,16.545,0.000,494.756,18.588,0.000,750.052,20.272,0.000,1087.571,21.629,0.000,1500.214
5832.5,14.210,0.000,323.636,16.543,0.000,494.666,18.590,0.000,749.907,20.269,0.000,1087.434,21.628,0.000,1500.032
5833.5,14.213,0.000,323.593,16.545,0.000,494.613,18.596,0.000,749.825,20.269,0.000,1087.319,21.631,0.000,1499.895
5834.5,14.223,0.000,323.601,16.551,0.000,494.613,18.601,0.000,749.801,20.273,0.000,1087.260,21.638,0.000,1499.827
5835.5,14.233,0.000,323.651,16.560,0.000,494.661,18.606,0.000,749.829,20.285,0.000,1087.279,21.647,0.000,1499.845
5836.5,14.240,0.000,323.733,16.566,0.000,494.744,18.616,0.000,749.901,20.296,0.000,1087.384,21.653,0.000,1499.922
5837.5,14.240,0.000,323.813,16.572,0.000,494.839,18.624,0.000,750.012,20.300,0.000,1087.523,21.657,0.000,1500.019
5838.5,14.243,0.000,323.881,16.572,0.000,494.930,18.619,0.000,750.111,20.294,0.000,1087.617,21.654,0.000,1500.095
5839.5,14.243,0.000,323.915,16.566,0.000,494.967,18.612,0.000,750.135,20.286,0.000,1087.616,21.650,0.000,1500.103
5840.5,14.235,0.000,323.925,16.559,0.000,494.953,18.610,0.000,750.111,20.283,0.000,1087.564,21.644,0.000,1500.052
5841.5,14.232,0.000,323.908,16.555,0.000,494.906,18.607,0.000,750.062,20.284,0.000,1087.493,21.639,0.000,1499.946
5842.5,14.223,0.000,323.876,16.550,0.000,494.838,18.602,0.000,749.990,20.278,0.000,1087.418,21.635,0.000,1499.816
5843.5,14.219,0.000,323.826,16.546,0.000,494.757,18.596,0.000,749.891,20.270,0.000,1087.293,21.631,0.000,1499.656
5844.5,14.210,0.000,323.760,16.542,0.000,494.672,18.595,0.000,749.786,20.263,0.000,1087.121,21.626,0.000,1499.475
5845.5,14.208,0.000,323.690,16.538,0.000,494.587,18.597,0.000,749.694,20.264,0.000,1086.945,21.625,0.000,1499.284
5846.5,14.209,0.000,323.642,16.542,0.000,494.528,18.599,0.000,749.634,20.273,0.000,1086.847,21.628,0.000,1499.132
5847.5,14.216,0.000,323.640,16.549,0.000,494.523,18.604,0.000,749.622,20.279,0.000,1086.838,21.636,0.000,1499.057
5848.5,14.225,0.000,323.679,16.561,0.000,494.575,18.619,0.000,749.676,20.284,0.000,1086.887,21.645,0.000,1499.069
5849.5,14.230,0.000,323.745,16.568,0.000,494.676,18.627,0.000,749.806,20.287,0.000,1086.963,21.650,0.000,1499.142
5850.5,14.235,0.000,323.816,16.574,0.000,494.781,18.630,0.000,749.945,20.294,0.000,1087.043,21.654,0.000,1499.228
5851.5,14.231,0.000,323.875,16.570,0.000,494.876,18.627,0.000,750.057,20.297,0.000,1087.142,21.652,0.000,1499.296
5852.5,14.230,0.000,323.893,16.566,0.000,494.910,18.624,0.000,750.106,20.291,0.000,1087.189,21.646,0.000,1499.298
5853.5,14.220,0.000,323.879,16.559,0.000,494.898,18.620,0.000,750.114,20.282,0.000,1087.169,21.642,0.000,1499.237
5854.5,14.213,0.000,323.839,16.555,0.000,494.848,18.612,0.000,750.074,20.274,0.000,1087.071,21.637,0.000,1499.132
5855.5,14.207,0.000,323.781,16.551,0.000,494.785,18.603,0.000,749.988,20.272,0.000,1086.942,21.632,0.000,1498.996
5856.5,14.204,0.000,323.716,16.546,0.000,494.709,18.600,0.000,749.870,20.273,0.000,1086.817,21.628,0.000,1498.833
5857.5,14.200,0.000,323.648,16.541,0.000,494.623,18.596,0.000,749.749,20.268,0.000,1086.692,21.625,0.000,1498.650
5858.5,14.203,0.000,323.586,16.539,0.000,494.533,18.592,0.000,749.622,20.262,0.000,1086.551,21.623,0.000,1498.458
5859.5,14.203,0.000,323.550,16.542,0.000,494.475,18.593,0.000,749.518,20.263,0.000,1086.424,21.627,0.000,1498.312
5860.5,14.215,0.000,323.561,16.550,0.000,494.474,18.600,0.000,749.471,20.272,0.000,1086.370,21.634,0.000,1498.240
5861.5,14.222,0.000,323.612,16.560,0.000,494.527,18.609,0.000,749.496,20.287,0.000,1086.417,21.643,0.000,1498.253
5862.5,14.230,0.000,323.691,16.568,0.000,494.624,18.610,0.000,749.561,20.292,0.000,1086.536,21.648,0.000,1498.324
5863.5,14.234,0.000,323.767,16.571,0.000,494.730,18.614,0.000,749.627,20.292,0.000,1086.647,21.652,0.000,1498.408
5864.5,14.234,0.000,323.836,16.571,0.000,494.823,18.612,0.000,749.686,20.287,0.000,1086.725,21.651,0.000,1498.478
5865.5,14.227,0.000,323.860,16.567,0.000,494.858,18.607,0.000,749.683,20.285,0.000,1086.726,21.645,0.000,1498.484
5866.5,14.219,0.000,323.853,16.559,0.000,494.841,18.600,0.000,749.628,20.284,0.000,1086.704,21.639,0.000,1498.428
5867.5,14.213,0.000,323.819,16.554,0.000,494.790,18.597,0.000,749.537,20.278,0.000,1086.646,21.634,0.000,1498.318
5868.5,14.207,0.000,323.768,16.548,0.000,494.728,18.593,0.000,749.433,20.269,0.000,1086.540,21.630,0.000,1498.179
5869.5,14.203,0.000,323.704,16.544,0.000,494.652,18.587,0.000,749.316,20.262,0.000,1086.387,21.627,0.000,1498.020
5870.5,14.198,0.000,323.632,16.541,0.000,494.563,18.582,0.000,749.175,20.261,0.000,1086.217,21.623,0.000,1497.836
5871.5,14.194,0.000,323.562,16.540,0.000,494.472,18.584,0.000,749.039,20.265,0.000,1086.076,21.621,0.000,1497.650
5872.5,14.196,0.000,323.515,16.545,0.000,494.410,18.591,0.000,748.954,20.268,0.000,1085.994,21.625,0.000,1497.505
5873.5,14.206,0.000,323.514,16.552,0.000,494.411,18.596,0.000,748.939,20.271,0.000,1085.960,21.632,0.000,1497.437
5874.5,14.213,0.000,323.555,16.560,0.000,494.466,18.604,0.000,748.986,20.277,0.000,1085.976,21.641,0.000,1497.450
5875.5,14.224,0.000,323.623,16.566,0.000,494.557,18.614,0.000,749.088,20.286,0.000,1086.049,21.647,0.000,1497.520
5876.5,14.227,0.000,323.697,16.571,0.000,494.645,18.622,0.000,749.220,20.296,0.000,1086.178,21.650,0.000,1497.609
5877.5,14.226,0.000,323.763,16.568,0.000,494.714,18.620,0.000,749.344,20.292,0.000,1086.310,21.648,0.000,1497.686
5878.5,14.217,0.000,323.783,16.563,0.000,494.722,18.612,0.000,749.389,20.284,0.000,1086.342,21.644,0.000,1497.692
5879.5,14.214,0.000,323.769,16.556,0.000,494.684,18.607,0.000,749.378,20.275,0.000,1086.292,21.638,0.000,1497.643
5880.5,14.211,0.000,323.733,16.551,0.000,494.613,18.607,0.000,749.345,20.272,0.000,1086.184,21.633,0.000,1497.543
5881.5,14.205,0.000,323.688,16.545,0.000,494.538,18.605,0.000,749.310,20.273,0.000,1086.081,21.629,0.000,1497.403
5882.5,14.199,0.000,323.630,16.542,0.000,494.442,18.599,0.000,749.249,20.268,0.000,1085.976,21.625,0.000,1497.240
5883.5,14.200,0.000,323.573,16.539,0.000,494.340,18.593,0.000,749.159,20.260,0.000,1085.837,21.620,0.000,1497.064
5884.5,14.197,0.000,323.524,16.539,0.000,494.240,18.596,0.000,749.065,20.255,0.000,1085.663,21.619,0.000,1496.875
5885.5,14.205,0.000,323.501,16.543,0.000,494.183,18.603,0.000,749.030,20.261,0.000,1085.525,21.623,0.000,1496.735
5886.5,14.208,0.000,323.514,16.549,0.000,494.183,18.608,0.000,749.064,20.274,0.000,1085.489,21.631,0.000,1496.669
5887.5,14.220,0.000,323.564,16.558,0.000,494.234,18.614,0.000,749.151,20.282,0.000,1085.549,21.638,0.000,1496.683
5888.5,14.228,0.000,323.642,16.564,0.000,494.323,18.621,0.000,749.268,20.284,0.000,1085.654,21.644,0.000,1496.746
5889.5,14.233,0.000,323.730,16.571,0.000,494.422,18.627,0.000,749.400,20.285,0.000,1085.749,21.649,0.000,1496.836
5890.5,14.229,0.000,323.797,16.569,0.000,494.505,18.622,0.000,749.512,20.286,0.000,1085.831,21.647,0.000,1496.912
5891.5,14.226,0.000,323.813,16.563,0.000,494.530,18.612,0.000,749.536,20.286,0.000,1085.861,21.641,0.000,1496.912
5892.5,14.216,0.000,323.797,16.555,0.000,494.511,18.604,0.000,749.488,20.280,0.000,1085.850,21.636,0.000,1496.850
5893.5,14.211,0.000,323.754,16.551,0.000,494.465,18.599,0.000,749.399,20.271,0.000,1085.770,21.632,0.000,1496.739
5894.5,14.204,0.000,323.694,16.547,0.000,494.397,18.592,0.000,749.286,20.263,0.000,1085.648,21.628,0.000,1496.603
5895.5,14.202,0.000,323.629,16.543,0.000,494.313,18.583,0.000,749.140,20.262,0.000,1085.500,21.623,0.000,1496.440
5896.5,14.196,0.000,323.556,16.539,0.000,494.218,18.577,0.000,748.956,20.262,0.000,1085.367,21.619,0.000,1496.256
5897.5,14.196,0.000,323.487,16.535,0.000,494.123,18.578,0.000,748.782,20.260,0.000,1085.239,21.618,0.000,1496.073
5898.5,14.195,0.000,323.441,16.540,0.000,494.064,18.583,0.000,748.667,20.260,0.000,1085.131,21.622,0.000,1495.929
5899.5,14.203,0.000,323.439,16.546,0.000,494.066,18.588,0.000,748.621,20.263,0.000,1085.069,21.628,0.000,1495.858
5900.5,14.210,0.000,323.476,16.557,0.000,494.123,18.594,0.000,748.625,20.275,0.000,1085.090,21.637,0.000,1495.864
5901.5,14.218,0.000,323.546,16.564,0.000,494.222,18.604,0.000,748.682,20.286,0.000,1085.198,21.643,0.000,1495.937
5902.5,14.215,0.000,323.609,16.569,0.000,494.323,18.612,0.000,748.773,20.289,0.000,1085.343,21.646,0.000,1496.026
5903.5,14.214,0.000,323.655,16.566,0.000,494.412,18.609,0.000,748.862,20.283,0.000,1085.443,21.645,0.000,1496.101
5904.5,14.204,0.000,323.655,16.561,0.000,494.443,18.601,0.000,748.877,20.275,0.000,1085.434,21.640,0.000,1496.106
5905.5,14.201,0.000,323.625,16.557,0.000,494.438,18.601,0.000,748.850,20.274,0.000,1085.375,21.634,0.000,1496.048
5906.5,14.190,0.000,323.573,16.552,0.000,494.396,18.598,0.000,748.804,20.274,0.000,1085.314,21.628,0.000,1495.936
5907.5,14.186,0.000,323.511,16.546,0.000,494.332,18.591,0.000,748.732,20.268,0.000,1085.238,21.624,0.000,1495.787
5908.5,14.183,0.000,323.442,16.543,0.000,494.245,18.585,0.000,748.622,20.260,0.000,1085.114,21.620,0.000,1495.621
5909.5,14.182,0.000,323.374,16.537,0.000,494.154,18.585,0.000,748.507,20.253,0.000,1084.946,21.616,0.000,1495.442
5910.5,14.179,0.000,323.309,16.535,0.000,494.063,18.586,0.000,748.410,20.254,0.000,1084.773,21.615,0.000,1495.254
5911.5,14.188,0.000,323.272,16.540,0.000,494.009,18.589,0.000,748.357,20.263,0.000,1084.669,21.618,0.000,1495.100
5912.5,14.195,0.000,323.286,16.547,0.000,494.009,18.595,0.000,748.358,20.269,0.000,1084.662,21.625,0.000,1495.022
5913.5,14.205,0.000,323.345,16.557,0.000,494.071,18.609,0.000,748.432,20.274,0.000,1084.717,21.634,0.000,1495.035
5914.5,14.213,0.000,323.427,16.564,0.000,494.167,18.620,0.000,748.578,20.277,0.000,1084.801,21.640,0.000,1495.108
5915.5,14.220,0.000,323.511,16.568,0.000,494.268,18.625,0.000,748.744,20.284,0.000,1084.896,21.644,0.000,1495.197
5916.5,14.218,0.000,323.587,16.566,0.000,494.360,18.621,0.000,748.890,20.287,0.000,1084.997,21.642,0.000,1495.270
